,user_id,timestamp,weekday,hour,voronoi_id,states
314,2,2019-01-17 12:20:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
315,2,2019-01-17 12:25:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
316,2,2019-01-17 12:30:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
317,2,2019-01-17 12:35:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
318,2,2019-01-17 12:40:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
319,2,2019-01-17 12:45:00,4,12,75,"[Row(neighbors=75, props=1.0)]"
320,2,2019-01-17 12:50:00,4,12,19,"[Row(neighbors=19, props=1.0)]"
321,2,2019-01-17 12:55:00,4,12,19,"[Row(neighbors=19, props=1.0)]"
322,2,2019-01-17 16:35:00,4,16,61,"[Row(neighbors=61, props=1.0)]"
323,2,2019-01-17 16:40:00,4,16,72,"[Row(neighbors=72, props=1.0)]"
324,2,2019-01-17 16:45:00,4,16,72,"[Row(neighbors=72, props=1.0)]"
325,2,2019-01-17 16:50:00,4,16,72,"[Row(neighbors=72, props=1.0)]"
326,2,2019-01-17 16:55:00,4,16,72,"[Row(neighbors=72, props=1.0)]"
327,2,2019-01-17 17:00:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
328,2,2019-01-17 17:05:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
329,2,2019-01-17 17:10:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
330,2,2019-01-17 17:15:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
331,2,2019-01-17 17:20:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
332,2,2019-01-17 17:25:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
333,2,2019-01-17 17:30:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
334,2,2019-01-17 17:35:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
335,2,2019-01-17 17:40:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
336,2,2019-01-17 17:45:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
337,2,2019-01-17 17:50:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
338,2,2019-01-17 17:55:00,4,17,72,"[Row(neighbors=72, props=1.0)]"
339,2,2019-01-17 18:00:00,4,18,72,"[Row(neighbors=72, props=1.0)]"
340,2,2019-01-17 18:25:00,4,18,72,"[Row(neighbors=72, props=1.0)]"
341,2,2019-01-17 18:30:00,4,18,72,"[Row(neighbors=72, props=1.0)]"
342,2,2019-01-17 18:35:00,4,18,72,"[Row(neighbors=72, props=1.0)]"
343,2,2019-01-17 18:40:00,4,18,72,"[Row(neighbors=72, props=1.0)]"
344,2,2019-01-17 18:45:00,4,18,72,"[Row(neighbors=72, props=1.0)]"
345,2,2019-01-17 18:50:00,4,18,72,"[Row(neighbors=72, props=1.0)]"
346,2,2019-01-17 19:10:00,4,19,72,"[Row(neighbors=72, props=1.0)]"
347,2,2019-01-17 20:05:00,4,20,72,"[Row(neighbors=72, props=1.0)]"
348,2,2019-01-17 21:00:00,4,21,72,"[Row(neighbors=72, props=1.0)]"
349,2,2019-01-17 21:05:00,4,21,72,"[Row(neighbors=72, props=1.0)]"
350,2,2019-01-17 22:00:00,4,22,72,"[Row(neighbors=72, props=1.0)]"
351,2,2019-01-17 22:50:00,4,22,72,"[Row(neighbors=72, props=1.0)]"
352,2,2019-01-17 23:45:00,4,23,72,"[Row(neighbors=72, props=1.0)]"
